text,source_tag,metadata
"Para consolidar esta evolución, la coordinación entre SPBVI, participantes y proveedores 
tecnológicos será determinante. El CIPI deberá liderar la revisión y desarrollo de la agenda de 
escalabilidad, asegurando que cada nuevo servicio se integre de manera coherente y eficiente. 
Solo con una estrategia conjunta se logrará que Bre -B amplíe su propuesta de valor, responda a 
las necesidades del mercado y se posicione como el núcleo de innovación en pagos inmediatos.   
Entrada de nuevos SPBVI  
En 2026 se espera la entrada en operación de Gou Payments, de Grupo Aval y Drixi, del BR. La vinculación de nuevos SPBVI viene acompañada de procesos de conexión y pruebas técnicas y 
operativas, bajo los mecanismos de coordinación establecidos, con el obje tivo de asegurar altos",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 25}"
"operativas, bajo los mecanismos de coordinación establecidos, con el obje tivo de asegurar altos 
estándares de seguridad e interoperabilidad en condiciones homogéneas de participación y competencia.  
En el caso particular de Drixi, el BR busca facilitar el acceso a Bre -B y completar la oferta de casos 
de uso y servicios en el mercado para así contribuir en la innovación y escalabilidad del 
ecosistema. Drixi participará en Bre -B bajo las mismas condicio nes que los SPBVI privados.  
La coexistencia de múltiples sistemas interconectados a través de una infraestructura pública 
centralizada y bajo una misma regulación dinamiza la competencia y permite profundizar la 
interoperabilidad en beneficio del usuario , contribuyendo a consolidar la adopción de los pagos 
inmediatos Bre -B.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 25}"
"inmediatos Bre -B. 
Seguridad y confianza  
Finalmente, la naturaleza inmediata de las transacciones exige mecanismos sólidos para prevenir 
y gestionar el fraude y las estafas. El reto consiste en reducir riesgos , entre otros,  de 
suplantación, robo de credenciales y operaciones autorizadas mediante engaños al cliente.  Para 
lograrlo, se requiere una coordinación efectiva entre los actores de  Bre-B y un intercambio oportuno 
de información que permita actuar con rapidez ante incidentes.  
A medida que crecen los niveles de uso y la capacidad transaccional, se vuelve indispensable implementar mecanismos robustos de autenticación, validación de dispositivos, monitoreo 
 
34 En un mismo archivo de pago poder dispersar a múltiples llaves.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 25}"
"34 En un mismo archivo de pago poder dispersar a múltiples llaves.  
35 Por ejemplo, el uso de llaves alfanuméricas para brindar soluciones de conciliación a comercios en pagos de 
comercio electrónico y recaudos o la posibilidad de enmarcar dentro de las reglas de Bre -B los pagos desde personas 
jurídicas (empresas) a personas naturales.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 25}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
26 transaccional y prevención del fraude. Estos controles deben operar bajo un esquema claro de 
responsabilidades entre participantes , EASPBVI y el BR, garantizando que cada uno contribuya a 
la protección del usuario y la integridad de las operaciones.  
La seguridad no es solo un requisito técnico, es la base para la confianza y la adopción sostenida 
de los pagos inmediatos. Por ello, será clave que el CIPI evalúe esquemas para compartir y 
consolidar información crítica, y que se establezcan controles antifraude coordinados entre 
participantes, EASPBVI, BR y  otras  autoridades. Solo con acciones conjuntas y una estrategia",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 26}"
"participantes, EASPBVI, BR y  otras  autoridades. Solo con acciones conjuntas y una estrategia 
integral se logrará blindar el ecosistema y mantener la preferencia de los usuarios por Bre -B. 
8. Conclusiones  
Bre-B marcó el inicio de una transformación estructural en los pagos electrónicos de Colombia a 
través de la interoperabilidad de los pagos inmediatos. Los resultados iniciales a enero de 2026 
permiten afirmar que Bre -B se está consolidando como un sistema  de amplia participación : más 
de 9 0 millones de llaves registradas en el DICE, 33 millones de clientes vinculados, 2 18 entidades 
participantes, cinco SPBVI en operación interoperando plenamente, y más de 370 millones de 
operaciones liquidadas en tiempo real de sde el inicio de la operación. Estas cifras, sumadas al",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 26}"
"operaciones liquidadas en tiempo real de sde el inicio de la operación. Estas cifras, sumadas al 
crecimiento acelerado de los pagos con QR interoperables, muestran que Bre- B resolvió 
fricciones históricas y generó las condiciones para un mercado más amplio y competitivo.  
La evolución de Bre -B en los próximos años se orientará  a consolidar su resiliencia, habilitar 
nuevos casos de uso y garantizar que la innovación se traduzca en beneficios tangibles para 
hogares, comercios y empresas. Para ello, la agenda futura de Bre -B se centrará  en cuatro 
frentes:  
1. Escalabilidad técnica y operativ a: La coexistencia de múltiples SPBVI, con volúmenes 
crecientes de transacciones, exige ajustes continuos en capacidad, estándares técnicos y",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 26}"
"crecientes de transacciones, exige ajustes continuos en capacidad, estándares técnicos y 
coordinación entre actores. La entrada de nuevos SPBVI — incluyendo a Gou Payments y 
Drixi, el SPBVI público —contribui rá a fortalecer la contestabilidad y competitividad del 
mercado de pagos en Colombia en pro de eficiencias y beneficios para el usuario final.  
2. Facilidad  del uso y profundización de la adopción: La interoperabilidad técnica ya no es la 
principal barrera; ahora lo son los hábitos, la aceptación comercial y la percepción de 
simplicidad. Garantizar una experiencia homogénea en la zona Bre -B, mejorar la 
educación del usuario y estandarizar procesos entre entidades será clave para que los 
beneficios de Bre- B se vuelvan visibles y cotidianos.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 26}"
"beneficios de Bre- B se vuelvan visibles y cotidianos.  
3. Ampliación de casos de uso  y servicios asociados: La infraestructura ya permite pagos 
persona  a persona y persona a comercio, pero su potencial abarca mucho más: nuevos 
flujos provenientes de actores como empresas y el Gobierno y servicios asociados a los ya 
implementados como, pagos y recaudos recurrentes, comercio electrónico, iniciación de 
pagos   y  suscripciones , entre otros . Su desarrollo requerirá lineamientos regulatorios y 
operativos específicos que preserven la interoperabilidad.  
4. Mitigación de riesgos y fortalecimiento de la seguridad :  Dado el carácter inmediato de las 
operaciones, se requieren mecanismos avanzados y coordinados de prevención del",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 26}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
27 fraude, autenticación, monitoreo y gestión de incidentes. La confianza del usuario será el 
pilar del uso sostenido.  
Bre-B ya ha demostrado su capacidad para transformar el mercado y resolver problemas de 
interoperabilidad largamente diagnosticados. La tarea hacia adelante consiste en 
consolidar la estabilidad, ampliar las funcionalidades y garantizar que la infraestruct ura 
pública digital continúe impulsando la innovación y la competencia. Con ello, Colombia 
podrá posicionarse como referente internacional en pagos inmediatos basados en 
interoperabilidad, seguridad y acceso amplio.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 27}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
28 9. Referencias  
Arango -Arango, Carlos A. & Suárez -Ariza, Nicolás F. (2023). Digital Payments Adoption and the 
Demand for Cash: New International Evidence.  Latin American Journal of Central Banking, 
Vol. 4, No. 1.  
ACI Worldwide (2024). Prime Time for Real -Time Payments.  
Banca de las Oportunidades (2024). Reporte de inclusión financiera 2023.  
Bogotá, Colombia: Superintendencia Financiera de Colombia y Banca de las Oportunidades.  
Disponible en: https://www.bancadelasoportunidades.gov.co/sites/default/files/2022 -
09/Reporte%20de%20inclusi%C3%B3n%20financiera%202021_07- 09-2022.pdf  
Banca de las Oportunidades (2023). Reporte de inclusión financiera 2021.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 28}"
"Banca de las Oportunidades (2023). Reporte de inclusión financiera 2021.  
Bogotá, Colombia: Superintendencia Financiera de Colombia y Banca de las Oportunidades.  
Disponible en: https://www.bancadelasoportunidades.gov.co/sites/default/files/2022 -
09/Reporte%20de%20inclusi%C3%B3n%20financiera%202021_07- 09-2022.pdf  
Banco Central do Brasil (2023). Informe PIX.  
Banco de la República (2023, 2024, 2025). Reporte de la Infraestructura Financiera (RIF) 2023 . 
Banco de la República, Bogotá, D.C. Disponible en: 
https://www.banrep.gov.co/es/publicaciones -investigaciones/reporte -infraestructura -
financiera/historico -reportes   
Banco de la República (2024b). Encuesta de percepción sobre el uso de los instrumentos de pago",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 28}"
"Banco de la República (2024b). Encuesta de percepción sobre el uso de los instrumentos de pago 
en Colombia . Recuperado de https://www.banrep.gov.co/es/publicaciones -
investigaciones/encuesta -percepcion -uso-instrumentos -pagos/2024   
Banco de México (2023). SPEI y CoDi: Estadísticas y evolución.  
Banco de Pagos Internacionales (2024). Fast Payments Report.  
Banco Mundial (2025). A Practitioner’s Guide to Governance of Fast Payment Systems . 
Washington, DC: World Bank. En: 
https://www.finance4development.org/pdf/FPS_Governance%20Note_Final.pdf  
Banco Mundial (2024). Digital Financial Inclusion Report.  
BtC (2024). UN principles for responsible digital payments , Better Than Cash Alliance, 
https://data.unhcr.org/en/documents/download/89295",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 28}"
"https://data.unhcr.org/en/documents/download/89295   
BIS (2024). Faster digital payments: global and regional perspectives , Ban co de Pagos 
Internacionales (BIS Papers No. 152). https://www.bis.org/publ/bppdf/bispap152.pdf  
BIS (2023). Fast Payments –  Enhancing the Speed and Accessibility of Retail Payments, Banco de 
Pagos Internacionales.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 28}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
29 Bloomberg  Línea, (2025). Piloto de Redeban de transferencias inmediatas ya tiene 16 firmas y 23 
millones de “llaves” [En línea] . Disponible en: 
https://www.bloomberglinea.com/latinoamerica/colombia/piloto -de-redeban- de-
transferencias -inmediatas -ya-tiene -16-firmas -y-23-millones -de-llaves/Committee on  
Copestake, Alexander; Kirti, Divya; Martinez Peria, Maria Soledad (2025). Growing Retail Digital 
Payments: The Value of Interoperability. Fintech Notes No 2025/004, International 
Monetary Fund (IMF).  
CPMI y Banco Mundial (2016). Payment Aspects of Financial Inclusion. Basel, Switzerland: Bank",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 29}"
"CPMI y Banco Mundial (2016). Payment Aspects of Financial Inclusion. Basel, Switzerland: Bank 
for International Settlements - Committee on Payments and Market Infrastructures - y 
World Bank Group, abril de 2016.  
IMF (2022). Digital Payments and Financial Inclusion in Emerging Economies.  
Jaramillo -Buendía, Fidel; Lineros Bedoya, Lina; Lozada Moreno, Deily; Morales, Ana María; 
Ramírez Rosas, Carlos Eduardo; Velásquez Santos, Carolina (2025). Consideraciones para el 
desarrollo de Sistemas de Pagos Inmediatos en América Latina y el Caribe. Fondo 
Latinoamericano de Reservas (FLAR), noviembre 2025.  
Mendiburu, D iego  (2025). Bre -B: una Infraestructura Pública Digital para fortalecer la inclusión 
financiera y la competitividad de Colombia. Better than Cash",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 29}"
"financiera y la competitividad de Colombia. Better than Cash  
Schmiedel, Heiko; Kostova, Gergana; Ruttenberg, Wiebe (2012). The social and private costs of 
retail payment instruments: a European perspective. European Central Bank, Occasional Paper Series No. 137, Frankfurt am Main.  
World Economic Forum (2022). Accelerating Digital Payments in Latin America and the 
Caribbean.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 29}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
30 10. Anexo  
Artículo 104 de la Ley 2294 de 2023 (ley del Plan Nacional de Desarrollo)  
.“Artículo 104. Interoperabilidad en los sistemas de pago de bajo valor inmediatos. Los sistemas 
de pago de bajo valor que presten servicios relacionados con órdenes de pagos y/o 
transferencias de fondos inmediatas, deberán interoperar entre sí, de conformidad con la regulación que para el efecto expida la Junta Directiva del Banco de la República, la cual incluirá entre otros, los siguientes aspectos:",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"1. Características de las órdenes de pagos y/o transferencias de fondos que sean consideradas inmediatas, las condiciones operativas y técnicas de la interoperabilidad de los sistemas de pago de bajo valor inmediatos, incluyendo los estándares y parámetros  de las tecnologías de 
acceso de las órdenes de pago y/o transferencias de fondos inmediatas y del tratamiento de información para la ejecución de estas, que se requieran para promover la interoperabilidad.  
2. Características del proceso de compensación y liquidación de las órdenes de pago y/o transferencias de fondos inmediatas.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"3. Estándares y condiciones para el suministro del servicio de procesamiento de las órdenes de pago y/o transferencias de fondos inmediatas a los consumidores financieros requeridos para promover la interoperabilidad.  
4. Estándares y condiciones de la promoción y uso de la marca de los servicios de interoperabilidad de las órdenes de pago y/o transferencias de fondos inmediatas.  
5. Condiciones de las tarifas, precios, comisiones, cargos, cobros o cualquier otra retribución equivalente que las entidades administradoras de los sistemas de pago de bajo valor inmediatos apliquen a sus participantes y usuarios, o se cobren entre sí, re queridas para promover la 
interoperabilidad y la adopción de los pagos inmediatos.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"interoperabilidad y la adopción de los pagos inmediatos.  
La regulación expedida por la Junta Directiva del Banco de la República seguirá los principios de imparcialidad, eficacia, transparencia, y libre y leal competencia y será vinculante para las entidades administradoras de los sistemas de pago de bajo valor inmediatos y sus participantes y las entidades vigiladas por la Superintendencia Financiera de Colombia y la Superintendencia de la Economía Solidaria que ofrezcan servicios relacionados con las órdenes de pagos y/o transferencias de fondos inmediatas.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"La Superintendencia Financiera de Colombia y la Superintendencia de la Economía Solidaria, adelantarán la inspección, vigilancia y control respecto del cumplimiento de la regulación expedida por la Junta Directiva del Banco de la República por parte de las entidades que ofrez can servicios relacionados con las órdenes de pagos y/o transferencias de fondos 
inmediatas que se encuentren bajo su supervisión, sin perjuicio de las facultades previstas en las disposiciones legales vigentes. Las citadas Superintendencias podrán imponer  las sanciones",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"institucionales y personales que correspondan por la infracción de las disposiciones que emita la Junta Directiva del Banco de la República, en desarrollo de lo dispuesto en el presente artículo, de acuerdo con el procedimiento sancionatorio  aplicable.  
PARÁGRAFO PRIMERO. La Junta Directiva del Banco de la República establecerá un período de transición para el cumplimiento de la regulación expedida para aquellas entidades administradoras de los sistemas de pago de bajo valor inmediatos, sus participantes y las entidades vigiladas por la Superintendencia Financiera de Colombia y la Superintendencia de la Economía Solidaria que se encuentren prestando servicios relacionados con las órdenes de pagos y/o transferencias de fondos inmediatas.",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
PARÁGRAFO SEGUNDO. El Banco de la República podrá crear y administrar un sistema de pago de bajo valor inmediato y proveer los servicios y componentes tecnológicos que considere,bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 30}"
"Bre-B: Sistema  de Pagos Inmediatos Interoperado de Colombia  
Diseño, Implementación y Perspectivas  
31 necesarios para la interoperabilidad de los sistemas de pago de bajo valor inmediatos, entre 
ellos, la administración de un directorio, bases de datos y demás elementos funcionales. ”",bre-b,"{""source"": ""documento_tecnico_bre-b"", ""page"": 31}"
